filler,total_volume,last_trade_date
415TmUYqWc6QweiDq5jRnnjQUiFqjNtvxLyptqjcD1MQ,277113.35337499995,2024-12-25 14:39:35.000 UTC
F6oyKoM3ZUESwk5Cq33e88YauvpDkw1eSQrSNK4WebLx,276927.531798,2024-12-19 02:30:17.000 UTC
J2DHuaZMKPHKha7cTiy49utipizwLmiJrsJZa7Pwkdpk,275740.440268,2024-10-14 11:33:59.000 UTC
2xUwpyKMVvsFG4oaGB5bVeq2GcApAH8MccPkwk5NEynk,274761.90935000003,2024-12-17 19:05:24.000 UTC
5uF96fQKQ6uVe2feMYn5voVAz8Nqtmx9JAPWAThZu6nb,272433.69460200006,2024-12-14 20:09:31.000 UTC
6AaxgSUXui66CvdKi9Zr8YksFnfTGMAcGruRDuSKh1Xe,271653.630226,2024-11-13 19:20:40.000 UTC
FYQJA5hb61iG54TuhA6rifbTDh4GtY4zZPB5B7oMUi8A,271602.27205299994,2024-12-29 14:18:39.000 UTC
Tfym7FoNK8nWrjVWB1VFHju4oXMRmbYY2nopXMRd7B4,269399.27133,2024-11-02 19:12:15.000 UTC
4rseCbGUN5znDYKmLoTDSDazwGxNcPQUnod4PjcLrAp5,268754.67628,2024-10-15 15:22:13.000 UTC
6p23mzuZUZpup78mHXRYHtGGfGt1CnRwfpVXSwKtA4SC,267539.19701,2024-11-10 22:34:29.000 UTC
7RFeuSXNoTyYDp9NtoeJyqKEUss83N4GKfpkR9v5NhDa,267235.644896,2024-12-29 16:07:11.000 UTC
FuWsrBhCRcc4zXcn96196qUyYqMoQGvzZ26sJFgUx21K,267176.951923,2024-12-18 05:50:00.000 UTC
AfsEWkN8LunvCUhEjdXisbRDamsb8kypixa4TcmhCvw9,267085.51259699994,2024-12-03 07:28:09.000 UTC
GmBypvzS6ErGtJiSHgy8za6XPM6yC2iZWx6Td1VN1En4,266951.164902,2024-11-12 12:23:48.000 UTC
8kKKMAbaXfhv7ayC7mQFdpstU6v7J7xqVURVgxw9cAsR,266619.14077999996,2024-11-24 16:11:25.000 UTC
4Fe7gTNHXicyDM2taNXpZyUyBWTaSjo1MwmhK9Lvr6UQ,265065.78410800005,2024-09-03 15:34:07.000 UTC
8UxQencUay2hF1EkgBFn2Pvck9smP2GmmEkB6MNZmwnp,264582.584645,2024-12-02 17:35:01.000 UTC
HFLTLguV3wZfzCZQqhi3NCNVtRoqA4AjNyPmV5oHBGo6,264010.84277800005,2024-12-30 21:00:14.000 UTC
EuDsRvWuCDtBZsx85HPg9WmELc1bvzXNun1qjF27iimf,263817.96255500003,2024-12-22 18:30:00.000 UTC
Er1qBuQ4dBwNgR2t6RMZMbpk5nAmgjvyhkLp5Qhiu9tu,263220.68622,2024-12-04 19:54:55.000 UTC
HQBY2VnDqge9niEHX8Pa2w988kS4Jg5TKVrY5buAvFh6,262742.07775,2024-09-08 05:48:31.000 UTC
9pcoFd1WHdT3UdmtYBLoVG4ypViuubhWA4E5zhtAQPbj,261716.60438600002,2024-12-18 09:27:28.000 UTC
6CmA8DxXuUEU5AmvZ4UzNwqBQMRC82b1wv6q3Q9dwCyY,261034.265775,2024-12-30 23:36:03.000 UTC
J56Epce71zP9MmVeQSR9Gyd3H2FijgzhhzKsLD7mcatn,259803.95148000008,2024-12-19 19:56:32.000 UTC
6r1LX9SnSgG96vob5cyLDMRa2zzmVxR7WWVDCp2mYHmq,259484.225794,2024-12-26 07:48:03.000 UTC
FWT4UUbLRuZN8wE5noXfMnHfqt7LXzV6qYFFPHxMrdxQ,259336.18985999998,2024-12-04 00:32:28.000 UTC
2DbTMWfjoCAjv7Jo8od9fwNYAWA47ZSpgevNummUhYJc,259044.75995600002,2024-10-31 14:57:15.000 UTC
8eujDoLDRbp37VqZ5vdHAmqNL2TxL1h8fVwMRdD42Ec7,259030.969374,2024-10-04 10:45:35.000 UTC
6ETi2YPVUjtwZUL8iZTX58eQofEtEszxH8PQQwLRVKUy,257671.25911400001,2024-12-06 01:28:38.000 UTC
DhZmGjP66YN2E94SNVz6oyTzsMAAxwKzyiqzFtfb7gr2,257357.745844,2024-12-10 12:34:55.000 UTC
9PmAVHm3G8YCE7NqKboUxYiVuDWLKfd9fjJ4gr7pgJ53,256710.362871,2024-12-24 13:48:29.000 UTC
bm9ZCHZu9fQyXjEsRjNRKdr47s2Ze9uoBCZTF8gDQ61,256507.33978799998,2024-12-04 16:50:13.000 UTC
EfXNc7kqTMwDisZboFm2m8C5ahbx37pTfZy2UESWcUW6,255895.99345500002,2024-12-07 19:36:07.000 UTC
FzJrFono1D4KgTHXGNtfnUX81zeZzyHj68nTgyQ6q5tB,255785.15478100002,2024-09-14 11:20:55.000 UTC
3koBujaE3Kz232o8fofhEene39nuzgJ86uKpYGGdREXh,255100.04912999997,2024-11-14 02:50:37.000 UTC
ETowmE8588TjYHMKy6hyU3MbyGksPREkmMyjqxGSjfLv,254276.69608999998,2024-10-21 13:57:01.000 UTC
N4FZSx59GboQV6hHCmmhVVwyeo6Mns8NyrGEPSKypeo,252914.60204,2024-10-01 22:31:22.000 UTC
6f7gtNDrj2dn2Wu5e2icYyxStWDsRftCgxgxPb1ZcxEC,252296.176267,2024-10-20 19:30:28.000 UTC
5btkW3tuJLmd8A6hy4kgaFVoGZr5Dgn3UTGjZjtqt5VP,251315.390287,2024-11-23 16:43:48.000 UTC
6cyF5eFCgQSdRx16Yqqbgs3cB3isCmiBaUJfeu1QJ8YU,250625.64187100006,2024-11-12 18:04:20.000 UTC
BhCCQDohBxMM6wuY6fSzjnCuTPMuCN8t7bfdV3fxvRH,250279.57957499998,2024-11-13 19:07:08.000 UTC
E73G29bhUrwgpxkr67DksQwmDhbAnJTmetHYzjddxumc,249042.16941099995,2024-12-04 15:43:27.000 UTC
7khWwhcF5gpnWiy9EH9sBUcxkg7q4s2Zh9bNscbwZSMC,247745.59917099992,2024-11-13 21:37:05.000 UTC
G1FM7yFXdfhg29SYRCPozKcbwpjQyWeq2UVVPPH1ZPY2,247383.27037399993,2024-12-28 11:45:29.000 UTC
G2uZn6UVu1ULQKCPqryxkgK79cv51ARTeGJUhZ4SqoQB,246388.73123,2024-10-06 15:00:21.000 UTC
9YFHvpV1wMYn4vaPpPhbiABE9sSQT4gEW4Y9R3LgvSgo,246312.23567499986,2024-12-30 11:57:11.000 UTC
4jmeh1DyHNzzJtags4tELHfPTvufvW147H5bNhrErnif,246311.02682700002,2024-11-21 08:30:37.000 UTC
4a72mwBJsbAYVqXSHmVpuK517WpETnm6PgXvpM5KWJ9M,245651.257163,2024-11-19 20:41:23.000 UTC
2NHtWQea87nnS7UsmZFLzWSyAQQwxqN8kFZrum5RzbSX,245597.41789099996,2024-12-24 17:59:53.000 UTC
BMBBWXy71TQKbtA2D5di3BTkVMrXiBLNzAbHFGt27oQs,245299.67167199997,2024-09-11 14:24:19.000 UTC
F5nqR9ZZy1USCkKPJELv2f5KajZmcu9JeLRaAv3WKziN,241282.662975,2024-12-20 18:28:41.000 UTC
3q189iyKVEQ4tyZPQbymM6Fru36aPhima4GNcjiuJEa8,240746.75733600004,2024-11-15 18:22:38.000 UTC
DeYL3DfrCuajFZMkXejmZD5tsemDmm1wMiojKT2Ge8N5,240557.97,2024-12-07 18:08:27.000 UTC
6wJGJXiKs5fsfpsLRSa5SH4XJo7CqJSCEPoBGQXzdHtT,240085.908988,2024-12-21 19:11:16.000 UTC
6NRcYsKb3P4npLxdesawQHk17XXZyAFsKPRHmEaE3hq1,239625.09682300003,2024-11-23 10:33:15.000 UTC
D7t3adioLAGbEKkp7tydE5mx3QdTTUo25GmBfwRBwnnL,239353.19674999997,2024-10-25 08:51:43.000 UTC
3gMWuEBPRgd8NBf9XhzbyuEVq4Zj6qdNJbvmAbqDYA8D,238717.17509999996,2024-12-10 16:19:21.000 UTC
2b92Zt4HSGHMTDKmob67c4A7UdeTmeFbWvt7ENDAgJ5K,238537.94031600002,2024-12-30 11:52:32.000 UTC
9xarBYpm7rrdyXeThEzn5iWhfSFLCXoLeV4fnBL89y1H,238126.51851000002,2024-11-13 04:27:39.000 UTC
67ju6peoMXMKChtuksbsDnadRCAqBDkoCzJ6pbnZoWdY,236306.68410399996,2024-12-29 15:38:49.000 UTC
GTePSzxzphP6TJAz17NMcVTfLtjvME3bswUhbktWYzrc,236149.20527999997,2024-11-19 03:35:56.000 UTC
6C5Uas8ydajc9HGoPfTrMU7XVZaugYARrJ3Czp7Dz99q,234586.79973000003,2024-11-22 09:41:18.000 UTC
J4ihfRHw3y4u96bf1UoDjfQZW3ECWD4CPxczSTj4vDmk,234518.87459899997,2024-12-20 08:26:23.000 UTC
5SU8AnuxobG4YT9vfhXDnkX6LNNVp4uJW8Gj8eAQTkoa,232405.94610300002,2024-12-23 17:24:39.000 UTC
GSsTAccewHbufq7ZYz67EJvjy8Sq4o4n8raTUSzjux1y,231643.948835,2024-09-02 13:32:36.000 UTC
4aQPoZqCMD2d8QjF3dCHuDcRzNtFDULzifbRco3MjLMy,230268.46475999997,2024-12-17 15:20:18.000 UTC
EBipHXuh1VBgmhMYxv1dHKko9n42ZMNSz22crrZMptWq,229675.25102999998,2024-11-09 13:06:32.000 UTC
2BCVyirTyFbb9pMCMFUNKUoY1gGANbRYtmBwk8skGRs7,229483.25070800004,2024-11-01 07:21:34.000 UTC
DxzuVG2hLUbfosDk79KaNY1WXTggWXKR7swHFsqx8fhM,228266.01474999997,2024-11-13 04:35:16.000 UTC
bxPKvMJ2oWYLMeBXbm6c2C5mbfxnya1SxyaFitUcQFF,228258.78280400002,2024-12-30 23:18:47.000 UTC
GgLoqXTa87dLKKkaTDTjMQLbT5koWxB1jhV6fYw4jgz6,228059.98990799996,2024-11-11 00:18:24.000 UTC
CSSvPezCAScgHDm63PrBLNtyfY6wq3FrMiNafi85BceH,228005.31405100005,2024-12-23 21:58:02.000 UTC
Dmj84znK6LeZ2mzHGAY5PvAzou8ckN52YCg3Ky1oUWWN,227895.0781139999,2024-12-30 19:41:51.000 UTC
9BVLBTEFi3mVetp1CyPinNY7SvQWoHx8Wx1ei2nwq8rf,227821.51195700007,2024-11-25 14:49:08.000 UTC
H3X5v3mtwBt4G4fkGqeRAiJrrNEyTzjMXDAxnkwJnRPs,227566.10523000002,2024-11-27 22:09:02.000 UTC
GLVp8342Z8paAaxAoXRuaNYeVhiWmiD1q5oxXVSF5n41,227102.07180200005,2024-11-22 22:02:09.000 UTC
8jBDRF6VYgRK6r7oJL1Yu2Fwm5ogRdhjwWpAKvR1bVCi,226571.45882,2024-12-18 19:27:56.000 UTC
6HzFzJsEc8fE1QowSaqoUzsoByf2FpiXiYtvPA8DfuYf,226514.98178,2024-09-19 16:44:51.000 UTC
9nmpe9T8vpuMD9x9PoUNeQTb5TwqhVhf5L7uMwkKmZPt,226466.4191,2024-12-05 01:24:54.000 UTC
DuJRUX93NQ5DB14XkfB47pWKjVtfD4gCvYnHS2a9Diur,226202.08321299998,2024-09-18 18:08:09.000 UTC
5MuzAhN6Kgk6bZYQB66YkYx9kS3vc73bCWDbE8sBQL1C,226141.968865,2024-11-25 22:04:12.000 UTC
8JcJnwBP9N8xeMTnjqyyBa8u9kDAf6zEJKvn82CiFqTr,224897.99995400003,2024-12-26 10:43:34.000 UTC
7SFpWRtjw8eoTHVuB96u6uxzHBNdYz222Y47zHSpjLS1,224333.109854,2024-11-10 15:15:37.000 UTC
GuWeugBvZTspg4qmp8NAe8KQ3JqXAeas8agiAorCktme,224321.155775,2024-11-22 07:25:17.000 UTC
4AqA2wy4S79k25dAe1qtxCEybQrgokvosr9e3ePJU7py,224259.27532000002,2024-09-30 14:40:14.000 UTC
Fq2sUaA5UWQKCeSb2t3KWAwps3nXc2TKtREBmBWZRcci,223690.405946,2024-12-30 21:22:50.000 UTC
8ZAs3Mg64xwZKsAXp2NomhwbrXjefJ7CZm22iy13ES38,222381.85096700003,2024-10-15 15:36:05.000 UTC
BJ5z9ePK5MxM1b2dqzf5mEMrhCwvarMTcvzCokebELfe,222233.40729899995,2024-12-10 19:43:56.000 UTC
DP2KJvQHLVd6KSryDfvDjAy4suG5DgbKuJVmHDcdNk2F,221750.35978,2024-11-06 06:12:40.000 UTC
5FzKRePXWAeEFCSrfvwWkhK38c14AZ8ox6r1M2ChNt9R,221632.506413,2024-11-09 05:20:16.000 UTC
DdDGs7Q841ZrgrQN84BWZgqNh3pRaWP5RQT2f894aojR,221623.124948,2024-12-06 23:08:39.000 UTC
FFUfbLSDxXxanA8irBhNpdHa1Nkz5r99LZWf9MtcoNn7,221572.50594,2024-12-10 14:28:34.000 UTC
EJXHf7TBj6LdZgazUW9z5HuhBkuPxgz6p2yJwaD2sLik,221486.782306,2024-11-20 13:14:59.000 UTC
3cgPBnjbjqwH8VnZvzwGd7yA6mTYxqdqRS5uBwMazyW1,221336.18625000003,2024-11-13 06:10:01.000 UTC
2RCDyQ5AtMvruQ2MN6DaMkBb3YzhHGahhdhaY5c6QQoF,220125.988551,2024-10-10 18:09:15.000 UTC
74inx8vmv12q9dgH9rpXBQFX5evxASbEH6ymc9o7rpmx,219843.94862399995,2024-12-30 17:56:34.000 UTC
5xg125td82rjGwL1C2MqhBCAVwt9V356yce3Pd1NoRni,219374.60001800003,2024-11-10 19:46:38.000 UTC
2SS9315R4TBTSZ5wNtCKEgaPvK7UZaFKrMatXjW4oi6h,219309.81571900006,2024-11-26 11:16:48.000 UTC
GU7NQTdZv5WB2fgor1qHkQfxPPdMoYJkGDYRSs4SsMbY,218772.56168200003,2024-12-24 13:23:50.000 UTC
PTEBXV2GLJ1xwpCyqF2jEAr1872Edo29jRj5NaNN7uE,218434.481455,2024-12-12 11:59:50.000 UTC
6SwQmDD1Ao7sg3nsK4dVkneoHTuwR8PXsKTf8Vytu4gk,218058.75709700005,2024-12-12 03:44:55.000 UTC
CVNuPRUtACYYTRTY771PDizyMd59PiqMrQEaDvoBswSd,217897.165914,2024-12-18 03:33:05.000 UTC
7msSiAneeZnSpEucTDu6aiNbPLZeN6YYjaVZU3Q9VAXT,217641.22674,2024-12-12 12:33:04.000 UTC
BrXYqGuyzVhMdk6RgpJn1PmuriFxxmj8DWhe44tobyCy,217240.81138,2024-12-03 06:33:20.000 UTC
EUYhVgSuFG39PsLQC6kooDLcpLZGUwdtXWFAojNT52pY,216994.55657999997,2024-11-20 19:23:04.000 UTC
9dyjhEcxVmtb5wgPXpMEQgW2oyd8c3nzuiyWorWGGEiL,215960.58176,2024-10-30 00:52:47.000 UTC
5MHWTF5P1hqC3U3UsugZ6dDpjMyC4hnmQPYLxatafiRu,215941.42045199996,2024-09-24 02:47:02.000 UTC
EKiqL9NndDjinYXSrHon5SjBwpjTJA85xeny1gF9pFQ2,215043.855658,2024-12-24 15:29:51.000 UTC
5FijGasN5J8zzRKghisNjCFAPqodGLVgbLKS6EYvf78n,215015.96052999998,2024-12-19 06:25:38.000 UTC
8WgohKoi4HLo3hYP1xYVQpMzQ4VmGHt3wSM6w9wDikds,214174.30579399999,2024-09-09 21:15:22.000 UTC
87PfM3XsB2244qSE3qaJkjMT2cLKTRax2VqRMWwMLZ2T,213967.93341000003,2024-09-15 21:49:45.000 UTC
Ff8dveuewwZXCP9Qj1kk7LnSXEtuRhxu3EJMgHLgynD,213351.35093000002,2024-11-15 00:04:52.000 UTC
21vZa4GtCAu3B2s82HMS7RCSYp2SAkkVd2iWUJULQNEQ,212067.76616199999,2024-12-10 20:08:59.000 UTC
DDWDqmudq7r5DYo86cCuysWJscFdqBgZVZfwcgz2pAG4,211747.57947,2024-12-20 11:50:17.000 UTC
H6Ld3yJLpeR5MWVkFiL2h2AqnuowcSpHeoysZ2sN1CcT,211379.99457800004,2024-11-22 12:26:52.000 UTC
DdNJbKsEhC8M2DVjtPNdNgPw74ZQ4efCKf3A1yKD8VWy,210658.63035000002,2024-12-30 20:16:25.000 UTC
CTVTpCrxQnktQzEPtrZDMh7sQdy6oop25DBN21fuswp,210283.05727900003,2024-12-28 17:29:24.000 UTC
ASiJNQW9L6tnpkNeBT5xExTZVSmRNQyt8K9WKXcxKe6w,210082.23417599997,2024-12-28 16:25:07.000 UTC
5g3kJAAfxm12hX7S5dLa8ey4BdJt49dzmSPAsnw7sg22,208723.38404999996,2024-11-29 11:54:17.000 UTC
Ak7Dg35CVkwfBGwpK2oR2dRBJ2HAqc1Th3RtgN4Bhmds,208623.96130000002,2024-10-11 15:42:44.000 UTC
Dxfw5phahjDUVQh8pwpfQu4M7raBJqExvie64Ckgiprc,208472.38529,2024-11-06 17:20:51.000 UTC
F6FQe3j6dfraYApjzyjDkSYLt9gXajScxd2QcvrWjyof,207800.2383590001,2024-12-21 10:29:27.000 UTC
63SRvSoNPksza9wkT3YcYvek3baPXyjp3oYcJGZYSt1T,206731.38579999996,2024-10-25 23:17:31.000 UTC
F58X5J4Xx1UUVadE51swgJbGWw3Ay1zELJnkgi8UrugH,206444.15621999998,2024-09-16 21:31:07.000 UTC
CiqSQhcamSWqpS4DjCGxzVcnXMs48QFYDt5o6rbtBb6d,206211.29100000003,2024-10-03 13:32:37.000 UTC
2hcQ9a3GDG9Jh45XKHfBTNc3ukwUP7tSPEQTa4aqKHJK,206016.64276800002,2024-11-12 09:42:12.000 UTC
998R181HQu2jLzCXc1gpXgiCuCwnFHhp9LuehDhgis9t,205262.82224999997,2024-11-13 17:20:07.000 UTC
8MTeW53JjwzQJML5qRV7zbjdE9ZsXM5v4MYX5k5nspB5,205158.51857999995,2024-11-08 15:23:24.000 UTC
77y9E2cicLRwRKFfy5HFjRrsXdiT8vWaR3wXXZMC52Wa,204048.995479,2024-12-30 16:31:53.000 UTC
7hELQG3uu2XcQEpm5eQrywknqSyNja7RjmgvKWDmgkEo,203586.822253,2024-11-21 15:51:33.000 UTC
2cCrdxESkDHprB5MurwoQMZ2D7FPdHFu2bM7WPy3mRaL,202849.23484900003,2024-12-30 14:37:44.000 UTC
7uqZcTmZoUx4LVJ9puJtwtzCRaxfWEHzhHJGe7hvijXc,202682.350454,2024-12-05 06:12:12.000 UTC
33z3RztokWJfwb7WkFjBLF5pLYSVPW9LpVPkyv2g6JuN,201221.35905600002,2024-11-15 21:21:43.000 UTC
JX7G6hruMkArpV8rbNbWGFxMYTd6rkHrNsA9NHWP2VQ,201009.04077000002,2024-09-07 03:15:29.000 UTC
6Q3yH11FSVETwNwr1eQE5Amvqa3MkLtng3sU1Z1MxqNb,200188.09843999997,2024-12-19 14:08:52.000 UTC
DvDyrYLdKPpTyxHaKB9dLU9x3cRorZRneYFnCdSkR39u,200151.382766,2024-11-27 05:45:18.000 UTC
7bSeZZL4N5YEMD2n8ZrKHUBkFAwzcahR2Mb1ogYbhLSG,199974.972954,2024-12-12 19:25:22.000 UTC
4AbX4U6eaKVEpbinyHw5XdixsBcbUUK3eo22vFLznNof,199520.14941299995,2024-11-25 14:18:36.000 UTC
5HxQzcdZ76NHQtJwMqD7s2YSA7dSHuSfE2yj73SwfNAe,199343.49328399997,2024-11-08 10:24:18.000 UTC
G9QqkakmRJnUDX7qeH9c5kys4hpUZ8yw9tCPatJLx5RD,199234.06852700002,2024-12-20 19:45:24.000 UTC
4diZ2Gxg3XRYyKuNn94d7wb1wpxdpjG6NxifPD8vW1Mk,199127.91877200003,2024-12-25 04:18:33.000 UTC
DaSzwcqB994nr2xFueWWadbreVCRy8EhKACzz88os2T8,198902.542948,2024-12-13 19:32:52.000 UTC
2Ara1cUvy15A5wKQZ2mX9rNov1iQCg4NUuS5jUygg3Gx,198592.941352,2024-11-05 23:43:07.000 UTC
BAUYMqam3vj6hCCg216YjV1sattqZhEnq5R8kmS5cubN,198012.36714800002,2024-12-29 16:47:53.000 UTC
L5mficSSkoJYcK9YX19icWHBhTtenQQYsTRbXx4rZuh,197959.98091699998,2024-12-24 21:14:42.000 UTC
BGXjbZboVD75D1e61qbUAQTBamWD2zr6Lyt5MGyrdLB1,197724.67577899998,2024-12-23 20:00:19.000 UTC
6vr9MsGocsSrmW8TwCcucCGtU4KJPiMtiR5rrfFTBdvh,197595.47952,2024-12-16 19:50:49.000 UTC
Cb6hruaeSboRp98oz8xqMYRvMR3GpQExk8xCwhoTm9AS,197530.085575,2024-11-26 13:57:30.000 UTC
EjUM9SLjvo6zmJ1YQLwi2cktb6jgMb2ncm6Nb2qSkPtf,196750.44106999997,2024-10-22 05:13:40.000 UTC
F4AaReRBTYJjegUEqUEaqf9JSZrr7P7dYP2HXC8z9yBX,196472.02718,2024-11-23 22:15:41.000 UTC
D5TpPuXYsdZ3apBedgtTqXmLPUQEg7hPp442grhaECva,196469.36106999998,2024-12-03 02:00:23.000 UTC
77mXZ8gfvbuHaUbW9R8LiuQGXtit8s2KRLhH1jFvFkoC,195747.60439,2024-12-10 19:21:24.000 UTC
89z8s15n1tqfL2R6BjJWAUnxB3CF9UMsdZ5WdqFfeMMo,195466.81102899995,2024-11-08 05:56:16.000 UTC
ANzEQGmRePtnTRvoUtbQiVeNrjgEa4sk9iBMh8TBNPWo,195450.46871600003,2024-12-03 23:46:15.000 UTC
JBR89ghufirkwDADxTKPaoDHtrnQb2PqRbonFk3V2Sjw,194913.027108,2024-11-14 03:42:31.000 UTC
DCWgWYtkiW5nRTw6gSULL66JsgaQcEqUQg1AHPVexPyJ,194779.78882599997,2024-12-20 02:32:02.000 UTC
9Ep8UHTcDWZUimEsoagKDMiHtCqA9wTayBRK8X94YiCS,194764.23696500005,2024-11-01 19:20:49.000 UTC
DACjAfdgMWVLNF1qBAUBab4Gk7x1Xgrqbt6DXZZaz7BG,194621.51519,2024-10-21 00:46:28.000 UTC
4rpga4EyaZTt7BJSQMow3hQJ9JY1PjU62HJok3DNyDM5,194209.37384000001,2024-10-07 01:10:42.000 UTC
BxXhc1AXNXMecLXP67Qr1a1ducz2X8vkaRKuqmhbB5BS,193537.643691,2024-12-19 19:52:54.000 UTC
7akZV1Vow6cT9LLYzKxcLiVYkKRSU7mxToDrzfm4mxKw,193127.74130499997,2024-10-30 07:30:16.000 UTC
BAYQwrcRYLaexrXD4kNHJsVcQgrPHuKDVhVFg91LkJ2B,192963.14862500003,2024-11-07 18:16:22.000 UTC
Aez6FABhH73SxWiUR7vrYPbszDDhxHEmaYqjJN9UFkA6,192534.77981,2024-09-12 03:02:54.000 UTC
7E8Qw5qr6HCP5mckJve34Yi13sKuDbPvbCNBEJ8axzpJ,192175.54682599998,2024-12-20 08:15:00.000 UTC
BuwTcomhMGZz5pY6wmCvPXcsRSsfEGWLvKYA9veY9Nie,192159.35591299998,2024-11-10 18:36:05.000 UTC
DSutjNxm8fCeH2Ay9Bdt4q1cu4L2PKeZBkwrsabJ3NQR,191458.53973,2024-10-14 17:51:36.000 UTC
942DQzfytxooQoCW8EqzW3seXeTmxWbSVotejG3APefd,191428.83441999994,2024-10-13 23:53:50.000 UTC
FJhNuiwrQGhuRw6RrRyGu61HHhKcNZwYfc835WAbgkPD,190350.50167399997,2024-12-10 18:12:24.000 UTC
52NkHnihSrnrn9rZdptKoUPXE5yRASZ3rkkN2aFDa9Ni,189593.18044799997,2024-12-13 17:27:31.000 UTC
HsNazkUNgx51hKK3wiHihgFhpvoh3gwY3sWChscL4vn6,188871.15222599998,2024-12-05 14:32:00.000 UTC
8DPLztSUFc3WwJeYaG2vM5JJ5YvvHkjrxjkEeA9Zt2rw,187765.71556899996,2024-12-12 03:50:06.000 UTC
DDdR8wZeBaUDEGdtVaBtgTayAfftsdZeq3gdaodggWuh,187611.626841,2024-12-19 03:13:29.000 UTC
4BQKC6pBTxPJgfAXSTr8JeXQwdE4ste3xj7xZR86jPTu,187546.56944000002,2024-11-07 20:29:32.000 UTC
7w5g17cprFe7YeDJB3PQEn5vkgKZX3rVE1JtbUfHA5ss,187442.06519200004,2024-11-13 17:23:12.000 UTC
3s977vpDUjsd4Hj5LoNPmKPVkAuZJVr3N793kxmuwnp5,187398.85303099992,2024-11-13 16:31:30.000 UTC
9yGBCJeJKXMevKUvASHBi25mDr67jSDciUrc4rRhsxKA,187065.99718000003,2024-12-10 04:20:08.000 UTC
AFhkjG7jPreNHbfetEvx7RtmyYkqeJy7k6ggLg1wo5Cb,186172.47681799997,2024-11-08 07:15:35.000 UTC
Y5Q7ZSjNfaHhAM2ufEM3qaSdbo5BZXV4rurbEikSLN3,185415.49394999997,2024-11-26 22:46:13.000 UTC
GE8jjsyqtp9ugxaykoJ74r2pyqcMLmguFoP1BmZTgQSL,185355.6601,2024-10-18 16:47:07.000 UTC
6WoaPjGBYkWKZf7x6NkDMaebmSMdBaWBUzhJTzA2UNPR,185334.366395,2024-12-15 22:00:35.000 UTC
BJDGNYDRdh47dc8iJUCBuc3xrDSLTB7uEd8MmMganv1,185313.22938000003,2024-11-01 21:01:49.000 UTC
21mvW7eiqQS7S2E7ARsC6SmbdyvmpcDkN2GgwKEag2at,185042.692674,2024-11-11 16:30:34.000 UTC
E4JWD4TDtGFcdqEVuLuAQZQT4QGy7CGhXhwGiCjZHSbF,184702.71972399997,2024-11-13 13:24:47.000 UTC
AcAX3h8fqmczxEoDdhYKBq3NoXp3dZVUb4y1tq3ST2LW,184540.588404,2024-12-23 20:00:20.000 UTC
6ByxFX6AxPAvh1aAxw3oF4obq6mppmzJGRA8CkxWkUnR,184441.349025,2024-11-07 00:53:04.000 UTC
HRSBqLr6GSVvenDMwWGfH9AuTQT6JrhLhdcN8GhM4xns,183988.31799699998,2024-12-20 10:27:21.000 UTC
5bD7KwAgy9GSqkcFnaFUbb6swriYQnrimZVWwg3Lb7Es,183554.34781399998,2024-11-14 15:07:16.000 UTC
99J9CVNKJoxVoayRekiGNns1dkRoWEii9BpRvZDjT2o3,183327.66520999998,2024-12-24 15:44:26.000 UTC
7vT1c325vHpUMun3sXfFZ6SEa3DdrvGktuG9HBt9FZfA,182798.817709,2024-12-15 14:19:45.000 UTC
CkgNHwCXeWYxuY4Z1dQdqNAP3cyqoVUXFZh674Ty838E,182573.25178999998,2024-12-15 21:12:54.000 UTC
G9bnDTwuGQaiivN4aH9JDdNkMeoou3LchEKxCJupn73H,182387.31028499999,2024-12-16 04:30:15.000 UTC
6rg2kTGqemLWcPK9NecV6aRtM1F41AwqRJSdwvdv8q2S,182344.609727,2024-10-30 10:15:22.000 UTC
HL2ZaqN6DZC4nTwrUtxqJgrWp1ybmKACLX5ZN8XaRM4b,182310.084462,2024-11-11 22:48:43.000 UTC
CedEra94L9xRw41CRoG9Cox6LjA7q8wH4RSWLs7azZM7,182222.55118800004,2024-12-27 15:42:28.000 UTC
EWvvvhYYKnRAyaw5PGpPRs4TkdAVMw1vL5ZvYFSzNcSQ,181965.67354999998,2024-12-10 06:42:39.000 UTC
4G1j6vffMhP4YLdGx9KnZMvLzKXksBhQKgdUZx9F7oem,181591.2991,2024-09-28 10:51:06.000 UTC
9T5XRsE7kj2ttQq92CW6yc4hjcE5pzdeYvVzJgRn89JW,181237.38265400007,2024-12-30 13:54:23.000 UTC
7JZFXN2wAaGMVHrnF5pv6v2nq5PJ3CmwUmUqoosBpmva,181164.896028,2024-11-16 14:29:21.000 UTC
AmkqLRsVAFhhPqGMvFQk58maRgYm6iPGEQr8Jq19bCUc,180175.06533999997,2024-11-14 15:30:54.000 UTC
DsFg25GYoaG7cCgzUvRyxsesvTXdMnea65JbnaHrTJMN,179400.99295900005,2024-12-24 19:38:59.000 UTC
2mBBVxtk4txEzzaqvtGokSzZkeRDbKagXumbvRkhXjS4,179371.148134,2024-12-16 06:17:24.000 UTC
FaFDxYS43X21KYsqQbcrwbmJmev7TuMTa5XXdgxmoTVR,178418.013794,2024-12-21 06:42:13.000 UTC
G7BEbHvdGP69ZzguGqqXpBfiJudebDiCBZnsPEGSXGD6,178320.44502100014,2024-12-20 08:08:15.000 UTC
